"chr","pos","marker","biomass","height","leaf_length","period","leaf_area"
"A02x11182956","A02",71.91043952,"A02x11182956",0.0470635314478756,0.00956446682940282,2.00256392904112,3.6144077762192,0.000419010764062477
"A02x11407503","A02",72.31796792,"A02x11407503",0.0257013221043092,0.0106835337796269,1.76055525867955,3.51704086255657,0.0447383711884299
"A02x11479009","A02",72.72613779,"A02x11479009",0.0605352144882634,0.00166760173576108,0.0775479209088132,4.17417897662997,0.049937849670755
"A02x11484559","A02",73.13388355,"A02x11484559",0.0451866611400877,0.00647225670670082,0.0775597584891443,3.93487060843029,0.0428439128857008
"A02x11746307","A02",74.39008961,"A02x11746307",0.0854135696452918,0.000631203566001659,0.12202879135566,3.09390149713184,0.00744543318069191
"A02x11841851","A02",74.79762506,"A02x11841851",0.135370228542428,0.0151124000234688,0.119743246108158,2.93772143569493,0.0122133613979258
"A02x12174045","A02",75.62410129,"A02x12174045",0.0550898909055118,0.0929600280287843,0.00323724871043396,2.27669698688339,0.0309584199096662
"A02x12745444","A02",76.88008977,"A02x12745444",0.00966289885483995,0.0709224562795612,0.0132767553983228,2.58199735690155,0.12092374901647
"A02x12927010","A02",77.28783554,"A02x12927010",0.0447320090831855,0.0427047626313879,0.15568527370786,2.63913613490966,0.0601986060117383
"A02x12978488","A02",77.69558167,"A02x12978488",0.0212293987542047,0.0598032802809882,0.0713019150703076,3.05658791856942,0.0241351976380884
"A02x13567707","A02",78.95126166,"A02x13567707",0.0129622674294492,0.00512921085808671,0.0104937686452331,0.385358442961191,0.0853381389715651
"A02x13187960","A02",78.95126271,"A02x13187960",0.0129621060530809,0.00512915089359467,0.0104936427337634,0.385358172323848,0.0853386334990773
"A02x13043445","A02",78.95126376,"A02x13043445",0.0129621174927497,0.00512913118586766,0.0104936854956463,0.385358512228422,0.0853385498463126
"A02x13776026","A02",79.35949972,"A02x13776026",0.00918115225626615,0.00323384000398619,0.0104914854067317,0.129597419951367,0.0617476296562813
"A02x13955013","A02",79.76766965,"A02x13955013",0.00354725642922027,0.000157559734304868,0.00120427503333076,0.235299689958282,0.0696300651524666
"A02x14252279","A02",80.17583952,"A02x14252279",6.08450924808324e-05,0.00304709235069822,0.00237862139567824,0.0520427300606485,0.0638343426068673
"A02x14572702","A02",80.58400939,"A02x14572702",0.000319384943821888,0.0142899928898714,0.00755511371281159,0.133687483003598,0.0737425704702446
"A02x14798126","A02",80.99217925,"A02x14798126",0.000319237716245979,0.0142888585113496,0.003161424506402,0.133695852991224,0.0737411650143827
"A02x14876298","A02",81.40034912,"A02x14876298",0.00110493670740475,4.02947686382049e-05,0.0243952605048889,0.131507515220051,0.0510545368528028
"A02x14992949","A02",81.80851908,"A02x14992949",0.000211330675490728,7.31448049862138e-05,0.0244013045972622,0.369998928163511,0.0725049079288169
"A02x15281478","A02",82.21671453,"A02x15281478",3.58248149936458e-05,0.00232108418038024,0.0244009702567212,0.287944938918017,0.0393972493010892
"A02x16849251","A02",82.21671558,"A02x16849251",3.58233647403949e-05,0.00232107957614858,0.0244009787083144,0.287945197146286,0.0393972336133857
"A02x18495757","A02",82.62491103,"A02x18495757",0.000565970134243088,0.0164082932998042,0.0736745840336255,0.431381990427568,0.0123371705466297
"A02x19072264","A02",83.03308099,"A02x19072264",0.00628527661074685,0.0255585267226479,0.0736836648598,0.20647096528954,0.0234229799520449
"A02x19364088","A02",83.44082675,"A02x19364088",0.00560454773471264,0.00511893000629016,0.107283635529086,0.222442660329307,0.0158560592307708
"A02x19548615","A02",84.69703268,"A02x19548615",0.0686170330947409,0.0452423358418628,0.405735688284153,0.0638623469067738,0.0168634520303499
"A02x19733144","A02",85.10477844,"A02x19733144",0.0734367612445244,0.0404118045339601,0.460116510735645,0.0441165173692895,0.0166835803548793
"A02x20144303","A02",85.512738,"A02x20144303",0.0857633436612399,0.00694478448704672,0.312227938046817,0.000331471399078964,0.0310368346038672
"A02x20311794","A02",86.33921409,"A02x20311794",0.0307605805166187,0.0356556571394435,0.173797058067777,0.113859877909007,0.000320706319541841
"A02x20420496","A02",87.59520258,"A02x20420496",0.00321810002794543,0.171479851392945,0.356736921374107,0.0370488695869255,0.00052145593951991
"A02x20560232","A02",88.00230688,"A02x20560232",0.000157478240154774,0.214454724225789,0.320772865271408,0.0236860402222732,0.000154077496461014
"A02x21859552","A02",89.6987937,"A02x21859552",0.0425047840363337,0.313363310987938,0.247499255998065,0.000577615993762493,0.0284277563098385
"A02x21996109","A02",90.1063221,"A02x21996109",0.0242069936749036,0.477178366491074,0.247503309353533,0.00706840068433223,0.00515412044182995
"A02x22120337","A02",90.51428166,"A02x22120337",0.0140635427362135,0.419631898913025,0.313109313066235,0.106906460046076,9.87034996455805e-05
"A02x22160253","A02",91.34075789,"A02x22160253",0.0099025305228011,0.382566674265092,0.340248970495111,0.115455436180127,0.0253581090638022
"A02x22262726","A02",92.59630764,"A02x22262726",0.00103210220337679,0.269601669599012,0.523192609798713,0.00506249042943807,0.00402465123966067
"A02x22613501","A02",93.85185739,"A02x22613501",0.00172915367659598,0.37915644662786,0.655040729273708,0.0423433046357644,0.0128913861784667
"A02x22788955","A02",94.67833362,"A02x22788955",0.00117526488184794,0.703373565863842,0.52867756060013,0.0293163960087952,0.0321688281597403
"A02x22935096","A02",95.08629318,"A02x22935096",0.00101509759471341,0.643596284529991,0.550696064909545,0.0159499944601862,0.0183582448271409
"A02x22962888","A02",95.49446305,"A02x22962888",0.0179842540178399,0.508179299435994,0.814552084737556,0.147060008559194,0.0342051378462997
"A02x23054939","A02",95.90220881,"A02x23054939",0.0603627941410974,0.454658179570941,1.02926986478278,0.100658489658684,0.0787009775959291
"A02x23148526","A02",97.15841486,"A02x23148526",0.0116983285214882,0.776075087348488,0.962958178986071,0.0472267227086434,0.000214284849221258
"A02x23266029","A02",97.56616062,"A02x23266029",0.0522009961254053,0.585187299209593,0.938533067978511,0.0369468481800226,0.00834137051253947
"A02x23304571","A02",97.97433049,"A02x23304571",0.110554991292162,0.3993983830037,1.11968856088461,0.00809887005226528,0.0124444698350885
"A02x23348001","A02",98.38250036,"A02x23348001",0.101690110330507,0.329704913582049,0.674769848723741,0.00939875082778485,0.0064489148434177
"A02x23508352","A02",98.79067023,"A02x23508352",0.10459759640354,0.285402611874133,0.636270218646843,0.0313961273968886,0.0235562908192151
"A02x23625802","A02",99.19862979,"A02x23625802",0.115595855782926,0.279508473526562,0.63626663411813,0.0468704115912288,0.0432184839291949
"A02x23649305","A02",100.0253234,"A02x23649305",0.266228015750452,0.139994430773044,0.539354073609417,0.0603991831880251,0.0648181038200732
"A02x23711520","A02",100.8518032,"A02x23711520",0.218101787128541,0.272131617187881,0.528935058207708,0.100224725663907,0.0280748638538171
"A02x23876242","A02",101.6784968,"A02x23876242",0.241618166470955,0.143859440545413,0.435003895137754,0.13281419642253,0.0409618841827637
"A02x23903013","A02",102.0860323,"A02x23903013",0.280645515795991,0.204730773248031,0.409238670075837,0.106632637788849,0.0436246756922856
"A02x23937274","A02",103.3422383,"A02x23937274",0.104517848204683,0.430455211760204,0.187784015363178,0.0892799937556674,0.00814938917653762
"A02x24015203","A02",103.7488968,"A02x24015203",0.081800943549398,0.583688727044404,0.187782449927255,0.069573073477585,0.0135849448960244
"A02x24363731","A02",106.3606963,"A02x24363731",0.0285558480672137,0.895620348842101,0.520297795205408,0.128294289723712,0.0204527975829478
"A02x24371846","A02",106.7675686,"A02x24371846",0.0115154936150272,0.684643896666643,0.436381373126608,0.0899649686817412,0.0272799695973731
"A02x24474281","A02",107.5944761,"A02x24474281",0.11644480575422,0.689438381399242,0.316607030244768,0.0543990125038505,0.0397893314898852
"A02x24603877","A02",108.0024357,"A02x24603877",0.220352769267148,0.568533708009653,0.436155482517165,0.0715475387668221,0.00043649534444512
"A02x24630187","A02",108.410181,"A02x24630187",0.217724285563397,0.633103920304904,0.473665167164938,0.0371038388668694,0.00905511727194153
"A02x25029146","A02",109.6672483,"A02x25029146",0.131450442281151,0.828070320212987,0.658184694085264,0.0186299438351085,0.0106856559664266
"A02x25061502","A02",110.0746763,"A02x25061502",0.136796211219083,0.810680408590457,0.538579620534762,0.0172600495259729,0.0111541722007473
"A02x25312572","A02",111.7722231,"A02x25312572",0.10728749585126,0.682228079937119,0.818992441282717,0.0117847513306515,0.00290648906133129
"A02x25322913","A02",112.1797633,"A02x25322913",0.210239845974252,0.63001638933136,0.819108747937662,0.0122420984964862,0.0557724064801732
"A02x25405032","A02",113.0058159,"A02x25405032",0.297296905374987,0.776476161004581,0.557445930482288,0.00442227422787766,0.0698368549931843
"A02x25425792","A02",113.4137759,"A02x25425792",0.370348705864156,0.709557561905399,0.703101924964074,0.0430872397741098,0.0319191832766705
"A02x25532887","A02",113.8217354,"A02x25532887",0.359061316158927,0.622879468002793,0.780693897747796,0.0799582400418473,0.0129332966970424
"A02x25659068","A02",114.6486429,"A02x25659068",0.389100767505147,0.818592213694785,0.566487833027423,0.206593712633264,0.0256005082271713
"A02x25680707","A02",115.0566025,"A02x25680707",0.533458244743501,0.760539303431756,0.566489407547493,0.109337215853287,0.0413242266785687
"A02x25743754","A02",115.4641309,"A02x25743754",0.753879348357426,0.495212943256263,0.687108545807007,0.0702451070903436,0.174335536238004
"A02x25900706","A02",117.1603963,"A02x25900706",0.826134004735838,0.590585569036165,0.705680306679199,0.0694483498012914,0.283679566612705
"A02x26123214","A02",117.9864376,"A02x26123214",0.967613298464157,0.606498342365796,0.803555007773298,0.156792758746263,0.267685849392876
"A02x26313799","A02",118.8131312,"A02x26313799",1.11339033197011,0.772385937928902,0.74197221166844,0.0956592335691937,0.438468223618884
"A02x26358335","A02",119.220667,"A02x26358335",1.11570893254015,0.708794403274766,0.749820801956901,0.121172824172518,0.381602730262387
"A02x26589698","A02",120.4507916,"A02x26589698",1.24789151658953,0.457866190585491,0.917672534911162,0.0150362088156726,0.41646944893256
"A03x97360","A03",0,"A03x97360",3.53902127015736,3.18080462370247,0.273206986553475,0.158196418066453,3.2238323718218
"A03x118566","A03",0.382958487,"A03x118566",3.11970402913776,2.77847887058044,0.467544566099349,0.113177380515424,3.37187526524463
"A03x143093","A03",0.79112846,"A03x143093",2.93101539442375,2.48839688506715,0.597772211835746,0.200309945496087,3.14557579907859
"A03x150730","A03",1.199088015,"A03x150730",2.97509589116611,2.605464312625,0.579526324568349,0.134789435694813,3.14610946149298
"A03x275258","A03",2.025995511,"A03x275258",3.48826550680711,2.19722207888432,0.583845953341665,0.224984639411758,3.55995314149624
"A03x356060","A03",2.433530965,"A03x356060",2.76587679869803,1.89713208150999,0.599554081192196,0.277976322870074,3.02428116768141
"A03x992366","A03",3.689519455,"A03x992366",2.656940660966,1.2700169310626,0.73586835449359,0.44690858039489,2.94696466642029
"A03x1233655","A03",4.515781816,"A03x1233655",2.44223857713087,1.38867130580039,0.624035279311698,0.468682094768539,2.27409337620304
"A03x1293411","A03",5.342261585,"A03x1293411",1.99552850403901,1.30602774844098,0.492635227702806,0.191780875919918,2.16328570762619
"A03x1385842","A03",6.168955216,"A03x1385842",1.7666028882287,1.19576605418027,0.443668413075073,0.0871776323904356,1.99145955996977
"A03x1416635","A03",6.576914774,"A03x1416635",1.74967195860895,1.24849088569542,0.473929999528366,0.250632310917197,2.02139661754524
"A03x1465710","A03",6.985084642,"A03x1465710",1.55647836405032,1.1444539341139,0.431372899877005,0.279412058392495,1.85000038202253
"A03x1510399","A03",7.393254509,"A03x1510399",1.55535749690544,0.908005528656162,0.431368598847513,0.261981805952189,2.17573122122326
"A03x1519967","A03",7.801424376,"A03x1519967",1.73904450286123,1.18339470784613,0.431386000297096,0.261976741355113,2.27161035078564
"A03x1527696","A03",8.209594243,"A03x1527696",1.65266860283809,0.99457558924675,0.591780576148466,0.22824472949651,2.45173753597464
"A03x1543943","A03",8.61776411,"A03x1543943",1.32845879555346,0.961624264135537,0.409803013166993,0.161648070286034,2.02965823673452
"A03x1626782","A03",9.025933977,"A03x1626782",1.44121493419343,0.807624786486741,0.459511432351377,0.235407512921256,2.33760138449441
"A03x1730647","A03",9.434103844,"A03x1730647",1.38854974224814,0.849510476356215,0.665249028409875,0.168871798140586,2.34778568814556
"A03x1786910","A03",9.842273969,"A03x1786910",1.39712644510071,0.803434491105804,0.629618097286738,0.0410950710708704,2.31103495545358
"A03x1851066","A03",10.24993152,"A03x1851066",1.51709508975902,1.05480906941062,0.629609542734244,0.0167290039417622,2.42781940196033
"A03x2005993","A03",10.65767774,"A03x2005993",1.14274372943083,0.835923600758264,0.578132159167922,0.0270031166378288,1.77621830144187
"A03x2053217","A03",11.91334472,"A03x2053217",0.752253435967868,0.701065495897495,0.76672409500182,0.125846202812625,1.30832821163324
"A03x2082804","A03",12.32088044,"A03x2082804",0.779689071796005,0.912994980092577,0.996364462171783,0.125847937880849,1.44600867345935
"A03x2225329","A03",13.14778793,"A03x2225329",0.77995245835837,0.750888284096561,1.00138181876645,0.0843993784452266,1.1715633809643
"A03x2340276","A03",13.55553718,"A03x2340276",0.579601691746124,0.682585549924653,0.773033925655625,0.127120157111889,0.958100526728913
"A03x2454551","A03",14.38244467,"A03x2454551",0.603691604539211,0.510449680492542,1.19403766677638,0.208843818867095,0.821729121861836
"A03x2523512","A03",14.79040423,"A03x2523512",0.641987247121675,0.531429215853734,1.08616386406504,0.192405681367489,0.883363543072903
"A03x2583078","A03",15.1985741,"A03x2583078",0.480362329816927,0.353211264572053,0.893904526574545,0.29871346282728,0.838686354705999
"A03x2630245","A03",15.60653366,"A03x2630245",0.600157528618752,0.60099222191721,0.893885591247681,0.224464450571148,0.893901415881373
"A03x2680580","A03",16.43322729,"A03x2680580",0.784755725697137,0.629963948831971,0.961921541065294,0.196005243349163,1.26698770031152
"A03x2743333","A03",17.25992091,"A03x2743333",0.66490440025555,0.807381716769214,1.44488785121561,0.337508978255755,1.52103307424369
"A03x2893568","A03",17.66788047,"A03x2893568",0.67546398639484,0.738996545696864,1.33542109417454,0.122463920961209,1.62904858208844
"A03x2983118","A03",18.07605034,"A03x2983118",0.634101186404628,0.708900895898552,1.45381805654054,0.135195273197056,1.53911733372797
"A03x3002421","A03",18.4840099,"A03x3002421",0.555950347115026,0.627506578680993,1.32774121420266,0.22883160996534,1.28051247773482
"A03x3336329","A03",19.31091739,"A03x3336329",0.45610247303803,0.587678795088777,1.373077589567,0.12355224525291,1.2365657754147
"A03x3568227","A03",19.71887695,"A03x3568227",0.362692796018834,0.654693030987829,1.3425856240425,0.0754516153406968,1.16092292372753
"A03x3774722","A03",20.12704689,"A03x3774722",0.445915528521665,0.756866736431135,1.50295665016486,0.0728342642828608,1.35476502720388
"A03x3870878","A03",20.53527004,"A03x3870878",0.582733989475152,0.905910986645921,1.6463293580268,0.0238298451268548,1.43443845459188
"A03x3908627","A03",20.53527109,"A03x3908627",0.582734657736781,0.905912161342457,1.64633057792136,0.0238297305034791,1.43443863185848
"A03x3997839","A03",21.36180046,"A03x3997839",0.357166299655297,0.646801053778262,1.6683739520852,0.02759020152331,0.787643768231874
"A03x4076710","A03",22.18806301,"A03x4076710",0.450552579794184,0.949631282862441,1.85180276355126,0.00711930690904694,0.872755719235613
"A03x4173377","A03",23.44359305,"A03x4173377",0.184491603202659,1.01787307444818,0.935353402776343,0.0345719120597892,0.339050212725454
"A03x4240578","A03",24.73778809,"A03x4240578",0.189426759198973,1.20319568118325,0.832669138672145,0.00911375762341038,0.486264934698056
"A03x4296437","A03",25.15752592,"A03x4296437",0.238949371498158,1.49932503512218,0.831881849012717,0.0368292746857577,0.538319453784709
"A03x4334970","A03",25.57770113,"A03x4334970",0.279759168725791,1.61264685582037,0.944269835148248,0.0865481284431553,0.561253438867652
