"chr","bin.start","bin.end","tx_name"
"A01",14381725,14926739,"Bra029944"
"A01",14381725,14926739,"Bra029945"
"A01",14381725,14926739,"Bra029951"
"A01",14381725,14926739,"Bra029954"
"A01",14381725,14926739,"Bra029955"
"A01",14381725,14926739,"Bra029958"
"A01",14381725,14926739,"Bra029960"
"A01",14381725,14926739,"Bra029961"
"A01",14381725,14926739,"Bra029963"
"A01",14381725,14926739,"Bra029964"
"A01",14381725,14926739,"Bra029966"
"A01",14381725,14926739,"Bra029969"
"A01",14381725,14926739,"Bra029971"
"A01",14381725,14926739,"Bra029976"
"A01",14381725,14926739,"Bra029977"
"A01",14927364,15706424,"Bra029978"
"A01",14927364,15706424,"Bra029980"
"A01",14927364,15706424,"Bra029981"
"A01",14927364,15706424,"Bra029984"
"A01",14927364,15706424,"Bra029985"
"A01",14927364,15706424,"Bra029986"
"A01",14927364,15706424,"Bra029991"
"A01",14927364,15706424,"Bra029994"
"A01",14927364,15706424,"Bra029995"
"A01",14927364,15706424,"Bra029996"
"A01",14927364,15706424,"Bra029997"
"A01",14927364,15706424,"Bra029998"
"A01",14927364,15706424,"Bra029999"
"A01",14927364,15706424,"Bra030000"
"A01",14927364,15706424,"Bra030004"
"A01",14927364,15706424,"Bra100125"
"A01",14927364,15706424,"Bra030009"
"A01",14927364,15706424,"Bra100126"
"A01",14927364,15706424,"Bra030010"
"A01",14927364,15706424,"Bra030011"
"A01",14927364,15706424,"Bra030012"
"A01",14927364,15706424,"Bra030014"
"A01",14927364,15706424,"Bra030015"
"A01",14927364,15706424,"Bra030016"
"A01",14927364,15706424,"Bra100128"
"A01",14927364,15706424,"Bra030017"
"A01",14927364,15706424,"Bra030021"
"A01",14927364,15706424,"Bra038864"
"A01",14927364,15706424,"Bra038865"
"A01",14927364,15706424,"Bra038866"
"A01",14927364,15706424,"Bra038867"
"A01",14927364,15706424,"Bra038868"
"A01",14927364,15706424,"Bra038869"
"A01",14927364,15706424,"Bra038870"
"A01",14927364,15706424,"Bra038871"
"A01",14927364,15706424,"Bra038872"
"A01",14927364,15706424,"Bra038873"
"A01",14927364,15706424,"Bra038874"
"A01",14927364,15706424,"Bra038880"
"A01",14927364,15706424,"Bra038881"
"A01",14927364,15706424,"Bra038882"
"A01",14927364,15706424,"Bra100130"
"A01",14927364,15706424,"Bra038884"
"A01",14927364,15706424,"Bra038885"
"A01",14927364,15706424,"Bra038887"
"A01",14927364,15706424,"Bra038890"
"A01",14927364,15706424,"Bra038891"
"A01",14927364,15706424,"Bra038892"
"A01",14927364,15706424,"Bra038893"
"A01",14927364,15706424,"Bra038895"
"A01",14927364,15706424,"Bra038896"
"A01",14927364,15706424,"Bra038898"
"A01",14927364,15706424,"Bra038899"
"A01",14927364,15706424,"Bra038900"
"A01",14927364,15706424,"Bra038903"
"A01",14927364,15706424,"Bra038904"
"A01",14927364,15706424,"Bra038905"
"A01",14927364,15706424,"Bra038910"
"A01",14927364,15706424,"Bra038911"
"A01",15732879,16357921,"Bra035467"
"A01",15732879,16357921,"Bra035462"
"A01",15732879,16357921,"Bra035460"
"A01",15732879,16357921,"Bra100133"
"A01",15732879,16357921,"Bra035458"
"A01",15732879,16357921,"Bra100134"
"A01",15732879,16357921,"Bra035455"
"A01",15732879,16357921,"Bra035453"
"A01",15732879,16357921,"Bra035446"
"A01",15732879,16357921,"Bra100135"
"A01",15732879,16357921,"Bra035445"
"A01",15732879,16357921,"Bra035444"
"A01",15732879,16357921,"Bra035443"
"A01",15732879,16357921,"Bra035441"
"A01",15732879,16357921,"Bra035440"
"A01",15732879,16357921,"Bra035438"
"A01",15732879,16357921,"Bra035437"
"A01",15732879,16357921,"Bra035435"
"A01",15732879,16357921,"Bra100136"
"A01",15732879,16357921,"Bra035433"
"A01",15732879,16357921,"Bra035432"
"A01",15732879,16357921,"Bra035431"
"A01",15732879,16357921,"Bra035429"
"A01",15732879,16357921,"Bra035428"
"A01",15732879,16357921,"Bra035427"
"A01",15732879,16357921,"Bra035423"
"A01",15732879,16357921,"Bra035422"
"A01",15732879,16357921,"Bra035421"
"A01",15732879,16357921,"Bra035418"
"A01",15732879,16357921,"Bra035417"
"A01",15732879,16357921,"Bra035416"
"A01",16476099,16479375,"Bra035407"
"A01",16561573,16704357,"Bra031525"
"A01",16561573,16704357,"Bra031522"
"A01",16561573,16704357,"Bra031521"
"A01",16561573,16704357,"Bra031517"
"A01",16561573,16704357,"Bra031516"
"A01",16561573,16704357,"Bra031515"
"A01",16561573,16704357,"Bra031514"
"A01",16561573,16704357,"Bra031513"
"A01",16561573,16704357,"Bra031512"
"A01",16704417,16830489,"Bra031506"
"A01",16704417,16830489,"Bra031505"
"A01",16704417,16830489,"Bra031504"
"A01",16704417,16830489,"Bra031503"
"A01",16704417,16830489,"Bra031502"
"A01",16704417,16830489,"Bra031498"
"A01",16704417,16830489,"Bra031497"
"A01",16836423,17247891,"Bra031493"
"A01",16836423,17247891,"Bra031490"
"A01",16836423,17247891,"Bra031488"
"A01",16836423,17247891,"Bra031487"
"A01",16836423,17247891,"Bra031484"
"A01",16836423,17247891,"Bra031483"
"A01",16836423,17247891,"Bra031482"
"A01",16836423,17247891,"Bra031480"
"A01",16836423,17247891,"Bra031477"
"A01",16836423,17247891,"Bra031473"
"A01",16836423,17247891,"Bra031472"
"A01",16836423,17247891,"Bra031471"
"A01",16836423,17247891,"Bra031469"
"A01",16836423,17247891,"Bra031467"
"A01",16836423,17247891,"Bra031466"
"A01",16836423,17247891,"Bra031459"
"A01",16836423,17247891,"Bra031451"
"A01",16836423,17247891,"Bra031450"
"A01",16836423,17247891,"Bra031449"
"A01",16836423,17247891,"Bra031448"
"A01",16836423,17247891,"Bra031447"
"A01",16836423,17247891,"Bra031446"
"A01",16836423,17247891,"Bra031445"
"A01",16836423,17247891,"Bra031444"
"A01",16836423,17247891,"Bra031443"
"A01",16836423,17247891,"Bra031442"
"A01",17395895,17441067,"Bra031427"
"A01",17395895,17441067,"Bra031425"
"A01",17475410,18647582,"Bra031417"
"A01",17475410,18647582,"Bra031414"
"A01",17475410,18647582,"Bra031412"
"A01",17475410,18647582,"Bra031408"
"A01",17475410,18647582,"Bra031407"
"A01",17475410,18647582,"Bra031404"
"A01",17475410,18647582,"Bra031400"
"A01",17475410,18647582,"Bra031398"
"A01",17475410,18647582,"Bra031397"
"A01",17475410,18647582,"Bra031395"
"A01",17475410,18647582,"Bra100144"
"A01",17475410,18647582,"Bra031393"
"A01",17475410,18647582,"Bra031392"
"A01",17475410,18647582,"Bra028383_Bra028384"
"A01",17475410,18647582,"Bra028382"
"A01",17475410,18647582,"Bra028376"
"A01",17475410,18647582,"Bra028375"
"A01",17475410,18647582,"Bra028374"
"A01",17475410,18647582,"Bra028373"
"A01",17475410,18647582,"Bra028372"
"A01",17475410,18647582,"Bra028371"
"A01",17475410,18647582,"Bra028369"
"A01",17475410,18647582,"Bra028368"
"A01",17475410,18647582,"Bra028367"
"A01",17475410,18647582,"Bra028366"
"A01",17475410,18647582,"Bra028362"
"A01",17475410,18647582,"Bra100148"
"A01",17475410,18647582,"Bra028361"
"A01",17475410,18647582,"Bra100149"
"A01",17475410,18647582,"Bra100150"
"A01",17475410,18647582,"Bra100151"
"A01",17475410,18647582,"Bra028355"
"A01",17475410,18647582,"Bra028354"
"A01",17475410,18647582,"Bra028353"
"A01",17475410,18647582,"Bra100152"
"A01",17475410,18647582,"Bra100153"
"A01",17475410,18647582,"Bra028351"
"A01",17475410,18647582,"Bra028350"
"A01",17475410,18647582,"Bra028346"
"A01",17475410,18647582,"Bra028345"
"A01",17475410,18647582,"Bra028340"
"A01",17475410,18647582,"Bra028339"
"A01",17475410,18647582,"Bra028336"
"A01",17475410,18647582,"Bra028335"
"A01",17475410,18647582,"Bra100155"
"A01",17475410,18647582,"Bra028331"
"A01",17475410,18647582,"Bra028329"
"A01",17475410,18647582,"Bra028328"
"A01",17475410,18647582,"Bra100156"
"A01",17475410,18647582,"Bra028319"
"A01",17475410,18647582,"Bra100157"
"A01",17475410,18647582,"Bra023719_Bra023720"
"A01",17475410,18647582,"Bra023726"
"A01",17475410,18647582,"Bra023727"
"A01",17475410,18647582,"Bra023730"
"A01",17475410,18647582,"Bra023731"
"A01",17475410,18647582,"Bra023733"
"A01",17475410,18647582,"Bra023735"
"A01",17475410,18647582,"Bra023737"
"A01",18647763,19380458,"Bra023747"
"A01",18647763,19380458,"Bra100158"
"A01",18647763,19380458,"Bra023748"
"A01",18647763,19380458,"Bra023751"
"A01",18647763,19380458,"Bra023755"
"A01",18647763,19380458,"Bra023758"
"A01",18647763,19380458,"Bra023760"
"A01",18647763,19380458,"Bra023761"
"A01",18647763,19380458,"Bra023765"
"A01",18647763,19380458,"Bra023766"
"A01",18647763,19380458,"Bra100160"
"A01",18647763,19380458,"Bra023767"
"A01",18647763,19380458,"Bra023768"
"A01",18647763,19380458,"Bra023770"
"A01",18647763,19380458,"Bra023771"
"A01",18647763,19380458,"Bra023772"
"A01",18647763,19380458,"Bra023775"
"A01",18647763,19380458,"Bra023781"
"A01",18647763,19380458,"Bra023783"
"A01",18647763,19380458,"Bra023786"
"A01",18647763,19380458,"Bra023787"
"A01",18647763,19380458,"Bra023790"
"A01",18647763,19380458,"Bra023792"
"A01",18647763,19380458,"Bra023796"
"A01",18647763,19380458,"Bra023798"
"A01",18647763,19380458,"Bra023799"
"A01",18647763,19380458,"Bra023801"
"A01",18647763,19380458,"Bra023802"
"A01",18647763,19380458,"Bra023804"
"A01",18647763,19380458,"Bra023805"
"A01",18647763,19380458,"Bra023806"
"A01",18647763,19380458,"Bra023808"
"A01",18647763,19380458,"Bra023809"
"A01",18647763,19380458,"Bra023811"
"A01",18647763,19380458,"Bra023812"
"A01",18647763,19380458,"Bra023813"
"A01",18647763,19380458,"Bra023815"
"A01",18647763,19380458,"Bra023817"
"A01",18647763,19380458,"Bra023819"
"A01",18647763,19380458,"Bra023820"
"A01",18647763,19380458,"Bra023821"
"A01",19469615,19536816,"Bra023837"
"A01",19469615,19536816,"Bra100162"
"A01",19469615,19536816,"Bra023838"
"A01",19469615,19536816,"Bra023842"
"A01",19469615,19536816,"Bra023843"
"A01",19557125,20086067,"Bra023848"
"A01",19557125,20086067,"Bra023849"
"A01",19557125,20086067,"Bra023850"
"A01",19557125,20086067,"Bra023851"
"A01",19557125,20086067,"Bra023852"
"A01",19557125,20086067,"Bra023857"
"A01",19557125,20086067,"Bra023859"
"A01",19557125,20086067,"Bra023861"
"A01",19557125,20086067,"Bra023868"
"A01",19557125,20086067,"Bra023869"
"A01",19557125,20086067,"Bra023870"
"A01",19557125,20086067,"Bra023871"
"A01",19557125,20086067,"Bra023873"
"A01",19557125,20086067,"Bra023874"
"A01",19557125,20086067,"Bra023876"
"A01",19557125,20086067,"Bra023877"
"A01",19557125,20086067,"Bra023878"
"A01",19557125,20086067,"Bra023879"
"A01",19557125,20086067,"Bra023881_Bra023882"
"A01",19557125,20086067,"Bra023883"
"A01",19557125,20086067,"Bra023886"
"A01",19557125,20086067,"Bra023887"
"A01",19557125,20086067,"Bra023890_Bra023891"
"A01",19557125,20086067,"Bra023892"
"A01",19557125,20086067,"Bra100163"
"A01",19557125,20086067,"Bra023893"
"A01",19557125,20086067,"Bra023895"
"A01",19557125,20086067,"Bra023898"
"A01",19557125,20086067,"Bra023901"
"A01",19557125,20086067,"Bra023902"
"A01",19557125,20086067,"Bra023904"
"A01",20114842,20242085,"Bra023909"
"A01",20114842,20242085,"Bra023912"
"A01",20114842,20242085,"Bra023916"
"A01",20114842,20242085,"Bra023918"
"A01",20114842,20242085,"Bra023919"
"A01",20114842,20242085,"Bra023923"
"A01",20114842,20242085,"Bra023924"
"A01",20253160,20448903,"Bra023926"
"A01",20253160,20448903,"Bra023927"
"A01",20253160,20448903,"Bra100167"
"A01",20253160,20448903,"Bra023928"
"A01",20253160,20448903,"Bra023930"
"A01",20253160,20448903,"Bra023931"
"A01",20253160,20448903,"Bra023933"
"A01",20253160,20448903,"Bra023936"
"A01",20253160,20448903,"Bra023938"
"A01",20253160,20448903,"Bra023939"
"A01",20253160,20448903,"Bra023941"
"A01",20253160,20448903,"Bra023942"
"A01",20253160,20448903,"Bra038264"
"A01",20253160,20448903,"Bra038263"
"A01",20253160,20448903,"Bra038262"
"A01",20253160,20448903,"Bra038261"
"A01",20253160,20448903,"Bra038260"
"A01",20253160,20448903,"Bra038259"
"A01",20253160,20448903,"Bra038257"
"A01",20450419,20543182,"Bra038252"
"A01",20450419,20543182,"Bra038250"
"A01",20450419,20543182,"Bra038245"
"A01",20450419,20543182,"Bra038243"
"A01",20450419,20543182,"Bra038241"
"A01",20558783,20692025,"Bra038235"
"A01",20558783,20692025,"Bra038234"
"A01",20558783,20692025,"Bra038233"
"A01",20558783,20692025,"Bra038230"
"A01",20558783,20692025,"Bra038229"
"A01",20558783,20692025,"Bra100168"
"A01",20558783,20692025,"Bra038226"
"A01",20558783,20692025,"Bra038224"
"A01",20558783,20692025,"Bra038222"
"A01",20558783,20692025,"Bra038221"
"A01",20558783,20692025,"Bra038219"
"A01",20698127,20862615,"Bra038217"
"A01",20698127,20862615,"Bra038216"
"A01",20698127,20862615,"Bra038215"
"A01",20698127,20862615,"Bra100170"
"A01",20698127,20862615,"Bra038213"
"A01",20698127,20862615,"Bra038212"
"A01",20698127,20862615,"Bra038211"
"A01",20698127,20862615,"Bra038210"
"A01",20698127,20862615,"Bra038205"
"A01",20881086,20895677,"Bra037536"
"A01",20881086,20895677,"Bra037537"
"A01",20881086,20895677,"Bra037538"
"A01",20957668,21135769,"Bra037544"
"A01",20957668,21135769,"Bra100173"
"A01",20957668,21135769,"Bra037549"
"A01",20957668,21135769,"Bra037550"
"A01",20957668,21135769,"Bra037553"
"A01",20957668,21135769,"Bra037555"
"A01",20957668,21135769,"Bra037556"
"A01",20957668,21135769,"Bra037558"
"A01",21144542,21202550,"Bra037564"
"A01",21144542,21202550,"Bra037565"
"A01",21144542,21202550,"Bra037568"
"A01",21144542,21202550,"Bra037569"
"A01",21144542,21202550,"Bra037570"
"A01",21144542,21202550,"Bra037571"
"A01",21144542,21202550,"Bra037572"
"A01",21144542,21202550,"Bra037573"
"A01",21203388,21324252,"Bra037574"
"A01",21203388,21324252,"Bra037576"
"A01",21203388,21324252,"Bra037577"
"A01",21203388,21324252,"Bra037580"
"A01",21203388,21324252,"Bra037582"
"A01",21203388,21324252,"Bra037583"
"A01",21203388,21324252,"Bra037585"
"A01",21203388,21324252,"Bra037587"
"A01",21203388,21324252,"Bra037588"
"A01",21885592,21956929,"Bra021294"
"A01",21885592,21956929,"Bra021288"
"A01",21885592,21956929,"Bra021287"
"A01",21885592,21956929,"Bra021285"
"A01",21885592,21956929,"Bra021284"
"A01",21957573,22048375,"Bra021280"
"A01",21957573,22048375,"Bra021279"
"A01",21957573,22048375,"Bra021278"
"A01",21957573,22048375,"Bra021272"
"A01",22115246,22117013,"Bra021264"
"A01",22156116,22243886,"Bra021257"
"A01",22156116,22243886,"Bra100194"
"A01",22156116,22243886,"Bra021254"
"A01",22156116,22243886,"Bra021253"
"A01",22156116,22243886,"Bra021252"
"A01",22156116,22243886,"Bra021250"
"A01",22156116,22243886,"Bra021251"
"A01",22156116,22243886,"Bra021249"
"A01",22249949,22251975,"Bra021248"
"A01",22289752,22582026,"Bra021241"
"A01",22289752,22582026,"Bra021240"
"A01",22289752,22582026,"Bra021239"
"A01",22289752,22582026,"Bra021237"
"A01",22289752,22582026,"Bra021236"
"A01",22289752,22582026,"Bra021235"
"A01",22289752,22582026,"Bra021233"
"A01",22289752,22582026,"Bra021230"
"A01",22289752,22582026,"Bra021229"
"A01",22289752,22582026,"Bra021228"
"A01",22289752,22582026,"Bra021226"
"A01",22289752,22582026,"Bra021225"
"A01",22289752,22582026,"Bra021222"
"A01",22289752,22582026,"Bra021220"
"A01",22289752,22582026,"Bra021217"
"A01",22289752,22582026,"Bra021215"
"A01",22289752,22582026,"Bra021214"
"A01",22289752,22582026,"Bra021212"
"A01",22289752,22582026,"Bra021210"
"A01",22289752,22582026,"Bra021209"
"A01",22289752,22582026,"Bra021208"
"A01",22289752,22582026,"Bra021205_Bra021206"
"A01",22289752,22582026,"Bra021204"
"A01",22596790,22644096,"Bra021197"
"A01",22596790,22644096,"Bra021190"
"A01",22596790,22644096,"Bra021187"
"A01",22645972,22766451,"Bra021186"
"A01",22645972,22766451,"Bra100200"
"A01",22645972,22766451,"Bra100201"
"A01",22645972,22766451,"Bra021185"
"A01",22645972,22766451,"Bra021184"
"A01",22645972,22766451,"Bra021181"
"A01",22645972,22766451,"Bra021183"
"A01",22645972,22766451,"Bra021179"
"A01",22645972,22766451,"Bra021172"
"A01",22781683,22851904,"Bra021169"
"A01",22781683,22851904,"Bra021168"
"A01",22781683,22851904,"Bra021165"
"A01",22781683,22851904,"Bra021163"
"A01",22781683,22851904,"Bra021157"
"A01",22781683,22851904,"Bra021156"
"A01",22952881,23001902,"Bra021131"
"A01",22952881,23001902,"Bra021130"
"A01",22952881,23001902,"Bra021129"
"A01",22952881,23001902,"Bra021126"
"A01",22952881,23001902,"Bra021125"
"A01",23011630,23116797,"Bra021119"
"A01",23011630,23116797,"Bra021118"
"A01",23011630,23116797,"Bra021115"
"A01",23011630,23116797,"Bra021111"
"A01",23011630,23116797,"Bra021108"
"A01",23142807,23502234,"Bra021100"
"A01",23142807,23502234,"Bra021098"
"A01",23142807,23502234,"Bra021096"
"A01",23142807,23502234,"Bra021095"
"A01",23142807,23502234,"Bra021094"
"A01",23142807,23502234,"Bra021090"
"A01",23142807,23502234,"Bra021089"
"A01",23142807,23502234,"Bra021088"
"A01",23142807,23502234,"Bra021087"
"A01",23142807,23502234,"Bra021085"
"A01",23142807,23502234,"Bra021084"
"A01",23142807,23502234,"Bra021083"
"A01",23142807,23502234,"Bra021597"
"A01",23142807,23502234,"Bra021596"
"A01",23142807,23502234,"Bra021595"
"A01",23142807,23502234,"Bra021591"
"A01",23142807,23502234,"Bra021590"
"A01",23142807,23502234,"Bra021588"
"A01",23142807,23502234,"Bra021587"
"A01",23505209,23598001,"Bra021585"
"A01",23505209,23598001,"Bra021583"
"A01",23505209,23598001,"Bra021581"
"A01",23505209,23598001,"Bra100208"
"A01",23505209,23598001,"Bra100209"
"A01",23505209,23598001,"Bra021577"
"A01",23505209,23598001,"Bra021575"
"A01",23505209,23598001,"Bra021574"
"A01",23505209,23598001,"Bra021571"
"A01",23608886,23680652,"Bra021566"
"A01",23608886,23680652,"Bra021565"
"A01",23608886,23680652,"Bra021564"
"A01",23608886,23680652,"Bra021560_Bra021563"
"A01",23608886,23680652,"Bra021562"
"A01",23714081,23811810,"Bra021557"
"A01",23714081,23811810,"Bra021553"
"A01",23714081,23811810,"Bra100212"
"A01",23714081,23811810,"Bra021551"
"A01",23714081,23811810,"Bra021550"
"A01",23714081,23811810,"Bra021548_Bra021549"
"A01",23714081,23811810,"Bra021547"
"A01",23714081,23811810,"Bra021546"
"A01",23862909,23864754,"Bra021539"
"A01",23877933,23896183,"Bra021530"
"A01",23897886,24020923,"Bra021529"
"A01",23897886,24020923,"Bra021528"
"A01",23897886,24020923,"Bra021525"
"A01",23897886,24020923,"Bra021524"
"A01",23897886,24020923,"Bra021523"
"A01",23897886,24020923,"Bra021522"
"A01",23897886,24020923,"Bra021519"
"A01",23897886,24020923,"Bra021517"
"A01",23897886,24020923,"Bra021516"
"A01",23897886,24020923,"Bra100216"
"A01",23897886,24020923,"Bra021515"
"A01",24035494,24049229,"Bra021511"
"A01",24089364,24133700,"Bra021504"
"A01",24089364,24133700,"Bra021503"
"A01",24089364,24133700,"Bra021502"
"A01",24089364,24133700,"Bra021500"
"A01",24224407,24241177,"Bra038743"
"A01",24224407,24241177,"Bra038742"
"A01",24244285,24249631,"Bra038738"
"A01",24244285,24249631,"Bra038737"
"A01",24264006,24266913,"Bra038734"
"A01",24272079,24294787,"Bra038729"
"A01",24272079,24294787,"Bra038727"
"A01",24272079,24294787,"Bra038726"
"A01",24272079,24294787,"Bra038725"
"A01",24295213,24435971,"Bra038723"
"A01",24295213,24435971,"Bra038722"
"A01",24295213,24435971,"Bra038721"
"A01",24295213,24435971,"Bra038717"
"A01",24295213,24435971,"Bra038715"
"A01",24295213,24435971,"Bra038708"
"A01",24295213,24435971,"Bra038707"
"A01",24295213,24435971,"Bra038706"
"A01",24295213,24435971,"Bra038704"
"A01",24295213,24435971,"Bra038703"
"A01",24295213,24435971,"Bra038701"
"A01",24295213,24435971,"Bra038700"
"A01",24295213,24435971,"Bra038698"
"A01",24295213,24435971,"Bra038697"
"A01",24295213,24435971,"Bra100218"
"A01",24295213,24435971,"Bra100219"
"A01",24295213,24435971,"Bra038695"
"A01",24467344,24510948,"Bra038690"
"A01",24467344,24510948,"Bra038689"
"A01",24467344,24510948,"Bra038685"
"A01",24467344,24510948,"Bra038684"
"A01",24467344,24510948,"Bra038683"
"A01",24467344,24510948,"Bra038681"
"A01",24467344,24510948,"Bra038680"
"A01",24511723,24572245,"Bra038678"
"A01",24511723,24572245,"Bra038676"
"A01",24511723,24572245,"Bra038675"
"A01",24511723,24572245,"Bra038672"
"A01",24511723,24572245,"Bra038671"
"A01",24511723,24572245,"Bra038669"
"A01",24601863,24702549,"Bra034175"
"A01",24601863,24702549,"Bra034174"
"A01",24601863,24702549,"Bra034173"
"A01",24601863,24702549,"Bra034170"
"A01",24601863,24702549,"Bra034169"
"A01",24601863,24702549,"Bra034167"
"A01",24601863,24702549,"Bra034166"
"A01",24601863,24702549,"Bra034165"
"A01",24722538,24766914,"Bra034155"
"A01",24722538,24766914,"Bra034153"
"A01",24722538,24766914,"Bra034152"
"A01",24722538,24766914,"Bra034151"
"A01",24722538,24766914,"Bra034150"
"A01",24722538,24766914,"Bra034148"
"A01",24807185,24900822,"Bra034136"
"A01",24807185,24900822,"Bra034135"
"A01",24807185,24900822,"Bra034132"
"A01",24807185,24900822,"Bra034131"
"A01",24807185,24900822,"Bra034130"
"A01",24807185,24900822,"Bra034129"
"A01",24807185,24900822,"Bra034127"
"A01",24807185,24900822,"Bra034126"
"A01",24807185,24900822,"Bra034123"
"A01",24807185,24900822,"Bra034122"
"A01",24918339,24947865,"Bra034113"
"A01",24918339,24947865,"Bra034112"
"A01",24918339,24947865,"Bra034111"
"A01",24918339,24947865,"Bra034110"
"A01",24975652,24978984,"Bra034102"
"A01",24984608,25038250,"Bra034101"
"A01",24984608,25038250,"Bra034100"
"A01",24984608,25038250,"Bra034099"
"A01",24984608,25038250,"Bra034097"
"A01",24984608,25038250,"Bra034096"
"A01",24984608,25038250,"Bra100225"
"A01",24984608,25038250,"Bra034093"
"A01",25044976,25099640,"Bra034091"
"A01",25044976,25099640,"Bra034090"
"A01",25044976,25099640,"Bra100226"
"A01",25044976,25099640,"Bra034086"
"A01",25044976,25099640,"Bra034084"
"A01",25044976,25099640,"Bra034082"
"A01",25044976,25099640,"Bra034081"
